----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  1728.5,  512,     7.58,    -2.63,    -6.52,     0.97,     0.67,      0.8

 1734.66,  512,     1.12,    -1.78,   -18.83,      0.5,     0.60,     0.44

 1741.25,  512,     -5.1,     4.41,    -5.47,      0.5,     0.14,     0.26

 1747.78,  512,     2.51,    -8.75,   -12.19,    -1.49,     0.75,     0.24

 1754.55,  512,     0.11,     5.78,   -11.43,     1.28,     0.84,     0.56

 1761.14,  512,    -5.55,    -1.34,   -10.97,    -1.39,     0.30,     0.54

 1767.78,  512,      0.2,    -5.42,     -8.6,      0.0,    -1.29,     0.88

 1774.28,  512,    -1.90,     8.82,   -11.98,     0.35,      0.0,     0.37

 1780.86,  512,     -9.9,    -7.56,    -8.93,    -1.32,     0.39,     0.22

 1787.54,  512,     4.63,     6.40,    -6.61,      1.1,     0.96,     0.24

 1794.10,  512,   -10.19,     0.19,   -16.28,     0.86,     0.41,     0.29

 1800.66,  512,    -4.28,    -1.39,     0.56,     0.15,     0.96,     0.11

 1807.19,  512,     2.21,     2.12,   -18.63,     0.35,     0.52,     0.33

 1813.87,  512,   -12.83,     2.21,    -9.81,     0.10,     0.31,      0.8

 1820.46,  512,     0.76,     0.85,    -3.86,    -1.35,     0.71,     0.48

 1826.99,  512,    -2.42,     0.45,    -17.2,     0.14,     0.95,     0.26

 1833.58,  512,    -7.96,     8.26,    -6.22,     0.18,     0.29,     0.55

 1840.27,  512,     0.28,     -9.5,    -9.34,     -2.5,     0.68,     0.21

 1846.81,  512,    -1.37,     7.40,    -9.83,     0.95,     0.89,     0.18

 1853.47,  512,    -6.37,      2.5,   -10.50,    -1.46,     0.42,     -1.5

 1860.18,  512,     0.38,    -4.52,    -7.52,     0.50,     0.96,     0.23

 1866.68,  512,     0.40,     8.99,   -12.47,     0.38,     0.30,     -1.8

 1873.28,  512,    -9.41,    -8.92,   -11.52,    -1.55,     0.23,     0.43

 1879.96,  512,     6.72,      5.5,     -8.7,     0.66,     0.61,     0.24

 1886.48,  512,     -6.7,     0.84,   -19.49,     0.96,     0.82,     0.85

  1893.1,  512,     0.37,    -1.74,    -2.81,     0.17,     0.61,     0.12

 1899.60,  512,      6.7,     1.87,   -18.40,     0.35,      0.4,     0.71

 1906.23,  512,   -10.85,     0.26,   -15.10,      0.0,      0.6,     0.31

 1912.79,  512,     5.77,    -1.68,    -6.96,     0.80,     0.45,     0.67

 1919.48,  512,      1.1,    -2.29,   -19.88,     0.13,     0.43,     0.11

 1926.10,  512,    -6.43,     5.89,    -8.67,     0.38,      0.6,     0.60

 1932.62,  512,     2.47,    -8.32,    -12.0,    -1.69,     0.48,     0.49

 1939.31,  512,     0.24,     2.57,    -13.7,      1.4,     0.93,     0.22

 1945.90,  512,     -5.9,     1.19,   -10.70,     -1.3,     0.37,    -1.10

 1952.61,  512,     0.36,    -8.67,    -9.65,     0.73,     0.98,     0.20

 1959.12,  512,     0.49,    10.34,   -10.81,     0.96,     0.11,     0.59

 1965.70,  512,    -8.49,     -7.7,   -11.32,    -1.45,     0.26,     0.61

 1972.32,  512,     4.43,     2.27,    -4.96,      1.2,     0.96,      0.4

 1978.89,  512,    -6.58,      2.0,   -17.96,     0.38,     0.69,     -1.3

 1985.52,  512,    -5.99,     -3.4,    -2.64,     0.18,     0.58,     0.21

 1992.11,  512,     5.48,     3.77,   -11.35,      0.6,     0.18,     0.85

 1998.68,  512,   -11.57,     1.52,   -12.72,     0.11,     0.15,     0.53

 2005.33,  512,      1.5,     0.85,    -1.54,     0.51,     0.43,     0.87

 2011.82,  512,     0.66,     -1.1,   -18.38,     0.30,     0.40,     0.43

 2018.42,  512,    -7.51,     8.58,     -7.7,     0.66,      0.7,     0.73

  2025.3,  512,     0.60,    -7.27,    -8.46,    -1.72,     0.26,     0.91

 2031.72,  512,     0.42,     3.79,   -11.98,     0.95,     0.93,      0.6

 2038.30,  512,    -4.20,     7.26,   -10.17,     0.39,     0.48,    -1.33

 2044.99,  512,    -2.41,    -7.64,    -9.88,     0.90,     0.75,     0.13

 2051.52,  512,     2.42,    10.52,   -10.60,     1.27,     0.33,     0.63

 2058.20,  512,    -8.68,    -3.11,   -13.23,    -1.34,     0.38,     0.96

 2064.82,  512,     4.79,     3.68,    -4.96,     0.88,     -1.6,      0.8

 2071.39,  512,    -2.79,     4.76,   -17.80,     0.23,     0.60,    -1.15

  2078.1,  512,    -8.26,    -2.75,    -5.33,     0.23,     0.47,     0.26

 2084.53,  512,     8.31,     3.69,   -13.26,     0.13,     0.28,     -1.8

 2091.22,  512,    -8.76,     0.64,   -16.36,      0.2,     0.16,     0.45

 2097.71,  512,     4.73,     0.51,     -3.0,     0.37,     0.60,     0.65

 2104.17,  512,     3.50,    -2.65,   -18.67,     0.16,     0.37,     0.31

 2110.84,  512,    -7.61,     6.36,    -9.15,     0.53,      0.8,     0.43

 2117.51,  512,     2.61,    -6.75,    -9.59,    -1.42,     0.19,     0.80

 2124.20,  512,     0.27,     0.45,   -12.98,      1.7,     0.89,     0.28

 2130.71,  512,    -4.90,     4.26,    -8.22,     0.13,     0.40,    -1.36

 2137.40,  512,    -1.51,    -9.33,    -9.57,     0.86,     0.64,      0.4

 2143.92,  512,     2.73,    10.87,    -9.57,     1.44,     0.43,     0.32

