----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  2243.5,  768,    -1.18,   -14.56,     3.74,    -1.33,     0.10,     0.48

 2249.66,  768,     7.23,    -8.17,     -3.4,     0.48,      0.1,     0.88

 2256.18,  768,     8.12,     -3.5,    -7.50,     0.56,      0.6,     0.83

 2262.78,  768,     3.80,    13.77,   -23.40,     1.46,     0.11,     0.37

 2269.49,  768,     0.84,    15.71,   -25.21,     1.58,     0.11,     0.15

  2276.8,  768,    -2.22,    15.68,   -25.10,     0.79,      0.7,     0.71

 2282.58,  768,    -8.24,     1.10,    -9.14,     0.17,      0.2,     0.92

 2289.19,  768,    -7.95,    -4.36,    -3.92,    -1.17,     0.10,     0.65

 2295.87,  768,    -6.43,   -14.66,     0.21,    -1.59,     0.13,      0.8

 2302.41,  768,     2.62,   -14.34,     2.56,    -1.28,      0.8,     0.79

  2309.9,  768,     5.37,   -11.95,     0.21,     0.40,      0.0,     0.89

 2315.52,  768,     7.57,     3.83,   -13.70,     0.81,      0.6,     0.81

 2322.18,  768,     6.26,     9.97,   -19.29,     1.49,     0.12,     0.31

 2328.88,  768,     3.53,     15.4,   -23.30,     1.31,     0.11,     0.50

 2335.49,  768,    -5.56,    11.74,   -20.45,     0.95,      0.9,     0.75

  2342.7,  768,    -7.42,     6.56,   -14.90,     0.10,     0.28,     0.92

 2348.66,  768,    -5.94,   -10.59,      1.7,    -1.26,     0.11,     0.60

 2355.27,  768,    -3.24,   -13.49,     3.32,    -1.59,     0.11,      0.2

 2361.87,  768,      0.8,   -14.80,     3.83,    -1.22,      0.8,     0.57

 2368.47,  768,     7.75,    -6.27,    -4.81,     0.31,      0.1,     0.90

 2374.99,  768,     8.19,     0.98,    -9.37,     0.90,      0.8,     0.76

 2381.50,  768,     2.88,     15.4,   -24.50,     1.59,     0.13,     0.13

 2388.29,  768,     0.48,     16.6,   -25.81,     1.55,     0.12,     0.31

 2394.87,  768,    -3.38,    14.62,   -24.11,     0.68,      0.7,     0.84

 2401.46,  768,    -8.34,    -1.52,    -6.60,     0.44,      0.4,     0.89

 2407.99,  768,    -7.22,    -6.57,    -1.56,    -1.33,     0.10,     0.53

 2414.68,  768,     0.62,   -14.86,     1.78,    -1.57,     0.12,      0.7

 2421.28,  768,     3.80,   -13.60,     1.69,    -1.11,      0.6,     0.65

 2427.90,  768,     6.35,   -10.28,    -1.26,     0.13,      0.2,     0.92

 2434.48,  768,     6.93,     6.77,   -16.38,     0.92,      0.8,     0.76

  2441.4,  768,      5.4,    12.13,   -21.47,     1.59,     0.14,     0.15

 2447.71,  768,     2.23,     14.3,   -24.74,     1.48,     0.12,     0.39

 2454.30,  768,    -6.55,     9.33,    -18.5,     0.69,      0.6,     0.84

 2460.83,  768,    -7.99,     3.68,   -11.99,     0.83,      0.3,     0.87

 2467.41,  768,    -4.69,   -12.23,     2.74,    -1.69,     0.13,     0.46

 2474.10,  768,    -1.69,   -14.29,     3.71,    -1.55,      0.8,     0.14

 2480.70,  768,     1.28,   -14.79,     3.30,     -1.3,      0.7,     0.70

 2487.31,  768,     8.17,    -3.51,     -7.1,      0.3,      0.3,     0.92

 2493.82,  768,      8.2,     1.47,   -11.48,     1.13,      0.4,     0.66

 2500.45,  768,     1.51,    15.78,   -25.39,     1.60,     0.12,      0.8

 2507.12,  768,    -1.81,    15.76,   -25.46,     1.47,     0.11,     0.44

 2513.77,  768,    -4.41,    13.20,   -22.46,     0.28,      0.4,     0.87

 2520.31,  768,    -7.99,    -3.11,    -4.95,     0.59,      0.0,     0.85

 2526.84,  768,    -6.84,    -8.63,     0.19,    -1.49,     0.16,     0.42

 2533.43,  768,     1.53,   -14.51,     2.45,    -1.54,      0.8,     0.46

 2540.10,  768,     4.79,   -12.68,     0.66,     0.97,     0.11,     0.73

 2546.63,  768,     6.91,    -8.96,    -2.66,     0.23,      0.3,     0.92

 2553.21,  768,     6.57,     8.78,    -18.9,     1.18,     0.10,     0.63

 2559.90,  768,     4.14,    13.24,   -22.58,     1.58,     0.10,      0.4

 2566.52,  768,     1.54,    12.12,   -25.45,     1.41,     0.10,     0.75

 2573.14,  768,    -7.15,     7.82,   -16.52,     0.28,      0.4,     0.87

 2579.63,  768,    -8.10,     2.41,   -10.65,     0.68,      0.4,     0.57

 2586.23,  768,     -4.5,   -12.53,     3.11,    -1.47,     0.14,     0.41

 2592.91,  768,     -1.5,   -14.60,     3.88,    -1.52,     0.11,     0.20

 2599.51,  768,     1.86,    -8.46,     2.82,     0.96,      0.4,     0.74

  2606.5,  768,      8.9,     -3.7,    -7.48,     0.20,      0.0,     0.94

 2612.54,  768,     8.16,     2.62,   -12.24,     1.28,      0.8,     0.55

 2619.31,  768,     0.84,    15.69,   -25.77,     1.63,     0.12,      0.4

 2625.94,  768,    -1.97,    15.58,   -25.44,     1.29,     0.12,     0.56

 2632.61,  768,    -4.87,     13.3,   -22.11,     0.53,      0.1,     0.87

 2639.11,  768,    -7.93,    -3.88,    -4.31,     0.70,      0.4,     0.83

